date_time,temperature,wind_speed,wind_direction
13.12.2016 19:40:00,4.19,0.83,195.60
13.12.2016 19:50:00,4.16,0.99,205.10
13.12.2016 20:00:00,4.13,0.97,202.80
13.12.2016 20:10:00,4.09,1.45,208.70
13.12.2016 20:20:00,4.08,0.89,199.10
13.12.2016 20:30:00,4.19,1.05,180.10
13.12.2016 20:40:00,4.15,1.48,194.70
13.12.2016 20:50:00,4.19,0.94,175.80
13.12.2016 21:00:00,4.32,0.62,212.00
13.12.2016 21:10:00,4.35,1.47,152.00
13.12.2016 21:20:00,4.27,1.25,176.80
13.12.2016 21:30:00,4.28,0.76,184.30
13.12.2016 21:40:00,4.26,0.97,180.90
13.12.2016 21:50:00,4.11,1.77,202.30
13.12.2016 22:00:00,4.15,1.06,153.20
13.12.2016 22:10:00,4.26,1.34,167.40
13.12.2016 22:20:00,4.37,1.46,139.30
13.12.2016 22:30:00,4.46,1.21,166.60
13.12.2016 22:40:00,4.50,0.96,213.10
13.12.2016 22:50:00,4.38,1.18,192.40
13.12.2016 23:00:00,4.33,1.53,186.20
13.12.2016 23:10:00,4.37,1.22,181.80
13.12.2016 23:20:00,4.40,1.17,184.30
13.12.2016 23:30:00,4.43,0.74,185.90
13.12.2016 23:40:00,4.49,1.37,160.60
13.12.2016 23:50:00,4.55,0.73,155.30
14.12.2016 00:00:00,4.63,0.41,167.30
14.12.2016 00:10:00,4.63,0.42,187.40
14.12.2016 00:20:00,4.55,0.66,213.40
14.12.2016 00:30:00,4.54,0.28,218.10
14.12.2016 00:40:00,4.67,0.28,121.80
14.12.2016 00:50:00,4.62,0.57,198.50
14.12.2016 01:00:00,4.51,0.58,198.50
14.12.2016 01:10:00,4.50,0.82,203.20
14.12.2016 01:20:00,4.54,0.62,189.70
14.12.2016 01:30:00,4.54,0.92,187.00
14.12.2016 01:40:00,4.61,1.03,211.00
14.12.2016 01:50:00,4.63,1.43,218.40
14.12.2016 02:00:00,4.52,1.19,192.20
14.12.2016 02:10:00,4.48,0.75,148.10
14.12.2016 02:20:00,4.57,0.49,170.30
14.12.2016 02:30:00,4.50,0.91,136.70
14.12.2016 02:40:00,4.32,1.18,139.70
14.12.2016 02:50:00,4.32,0.56,181.70
14.12.2016 03:00:00,4.32,0.54,196.00
14.12.2016 03:10:00,4.27,0.74,225.20
14.12.2016 03:20:00,4.33,0.44,177.00
14.12.2016 03:30:00,4.34,0.26,97.20
14.12.2016 03:40:00,4.38,0.47,219.40
14.12.2016 03:50:00,4.33,0.48,179.80
14.12.2016 04:00:00,4.33,0.60,156.40
14.12.2016 04:10:00,4.35,0.76,162.40
14.12.2016 04:20:00,4.30,0.78,204.20
14.12.2016 04:30:00,4.27,0.65,195.90
14.12.2016 04:40:00,4.23,0.35,215.30
14.12.2016 04:50:00,4.23,0.49,220.20
14.12.2016 05:00:00,4.36,0.67,109.30
14.12.2016 05:10:00,4.33,1.10,122.60
14.12.2016 05:20:00,4.34,0.52,211.40
14.12.2016 05:30:00,4.28,0.32,205.00
14.12.2016 05:40:00,4.39,0.66,102.50
14.12.2016 05:50:00,4.45,0.19,44.38
14.12.2016 06:00:00,4.55,0.23,125.00
14.12.2016 06:10:00,4.25,0.85,140.60
14.12.2016 06:20:00,4.07,0.59,180.50
14.12.2016 06:30:00,4.14,0.26,83.40
14.12.2016 06:40:00,4.12,0.27,75.80
14.12.2016 06:50:00,4.03,0.88,29.75
14.12.2016 07:00:00,4.05,0.49,61.03
14.12.2016 07:10:00,4.15,0.57,213.20
14.12.2016 07:20:00,4.01,0.51,229.40
14.12.2016 07:30:00,4.02,1.06,211.10
14.12.2016 07:40:00,3.97,0.74,229.30
14.12.2016 07:50:00,4.28,0.20,302.20
14.12.2016 08:00:00,4.33,0.32,164.80
14.12.2016 08:10:00,4.28,0.56,190.50
14.12.2016 08:20:00,4.47,0.37,122.10
14.12.2016 08:30:00,4.50,0.26,125.00
14.12.2016 08:40:00,4.72,0.23,69.81
14.12.2016 08:50:00,4.55,1.03,149.60
14.12.2016 09:00:00,4.35,0.65,228.10
14.12.2016 09:10:00,4.41,0.49,241.80
14.12.2016 09:20:00,4.54,0.53,230.60
14.12.2016 09:30:00,4.72,0.42,244.00
14.12.2016 09:40:00,4.89,0.42,200.70
14.12.2016 09:50:00,5.06,0.60,164.20
14.12.2016 10:00:00,5.03,0.49,198.50
14.12.2016 10:10:00,5.11,0.57,174.30
14.12.2016 10:20:00,5.25,0.90,127.60
14.12.2016 10:30:00,5.48,0.73,166.90
14.12.2016 10:40:00,5.52,0.94,176.30
14.12.2016 10:50:00,5.59,0.74,227.50
14.12.2016 11:00:00,5.48,1.08,258.70
14.12.2016 11:10:00,5.42,1.49,211.00
14.12.2016 11:20:00,5.33,0.92,203.50
14.12.2016 11:30:00,5.32,0.93,157.90
14.12.2016 11:40:00,5.28,1.12,207.90
14.12.2016 11:50:00,5.22,0.73,234.60
14.12.2016 12:00:00,5.24,1.06,241.40
14.12.2016 12:10:00,5.23,2.02,223.90
14.12.2016 12:20:00,5.16,1.81,234.70
14.12.2016 12:30:00,5.18,1.16,338.20
14.12.2016 12:40:00,5.15,1.11,343.40
14.12.2016 12:50:00,5.21,1.21,352.50
14.12.2016 13:00:00,5.21,1.34,2.46
14.12.2016 13:10:00,5.26,1.32,289.00
14.12.2016 13:20:00,5.28,0.94,257.80
14.12.2016 13:30:00,5.36,0.84,40.10
14.12.2016 13:40:00,5.36,0.90,314.20
14.12.2016 13:50:00,5.22,1.27,321.50
14.12.2016 14:00:00,5.20,1.14,297.90
14.12.2016 14:10:00,5.30,0.80,348.30
14.12.2016 14:20:00,5.32,1.25,247.30
14.12.2016 14:30:00,5.29,0.86,275.20
14.12.2016 14:40:00,5.22,1.44,328.10
14.12.2016 14:50:00,5.22,1.04,278.40
14.12.2016 15:00:00,5.24,0.94,280.90
14.12.2016 15:10:00,5.21,1.09,255.90
14.12.2016 15:20:00,5.17,0.94,329.10
14.12.2016 15:30:00,5.03,0.91,327.50
14.12.2016 15:40:00,4.96,1.23,359.40
14.12.2016 15:50:00,4.98,0.88,341.40
14.12.2016 16:00:00,5.02,0.93,303.80
14.12.2016 16:10:00,4.95,0.85,286.60
14.12.2016 16:20:00,4.83,1.06,268.80
14.12.2016 16:30:00,4.86,0.80,286.20
14.12.2016 16:40:00,4.87,0.58,303.80
14.12.2016 16:50:00,4.81,0.80,306.10
14.12.2016 17:00:00,4.81,0.57,254.30
14.12.2016 17:10:00,4.79,1.00,276.50
14.12.2016 17:20:00,4.75,0.97,245.50
14.12.2016 17:30:00,4.76,0.89,276.60
14.12.2016 17:40:00,4.76,0.59,289.20
14.12.2016 17:50:00,4.74,0.38,346.60
14.12.2016 18:00:00,4.75,0.49,2.80
14.12.2016 18:10:00,4.80,0.41,46.09
14.12.2016 18:20:00,4.73,0.51,359.70
14.12.2016 18:30:00,4.77,0.41,0.22
14.12.2016 18:40:00,4.76,0.25,359.00
14.12.2016 18:50:00,4.83,0.38,345.20
14.12.2016 19:00:00,4.74,0.50,326.80
14.12.2016 19:10:00,4.76,0.54,199.60
14.12.2016 19:20:00,4.81,0.65,153.90
14.12.2016 19:30:00,4.81,0.84,214.80
14.12.2016 19:40:00,4.56,1.32,233.30
14.12.2016 19:50:00,4.47,1.03,234.30
14.12.2016 20:00:00,4.40,1.19,223.30
14.12.2016 20:10:00,4.38,1.61,224.60
14.12.2016 20:20:00,4.38,1.47,213.50
14.12.2016 20:30:00,4.39,2.50,228.10
14.12.2016 20:40:00,4.36,1.41,184.70
14.12.2016 20:50:00,4.49,0.96,145.10
14.12.2016 21:00:00,4.49,1.22,85.60
14.12.2016 21:10:00,4.59,0.55,123.50
14.12.2016 21:20:00,4.65,0.64,111.60
14.12.2016 21:30:00,4.64,0.83,143.90
14.12.2016 21:40:00,4.60,0.86,185.70
14.12.2016 21:50:00,4.55,0.47,237.20
14.12.2016 22:00:00,4.54,0.31,263.80
14.12.2016 22:10:00,4.57,0.42,192.10
14.12.2016 22:20:00,4.51,0.90,216.60
14.12.2016 22:30:00,4.47,0.70,287.30
14.12.2016 22:40:00,4.50,1.21,47.39
14.12.2016 22:50:00,4.49,0.82,81.20
14.12.2016 23:00:00,4.60,0.44,96.80
14.12.2016 23:10:00,4.64,0.35,315.40
14.12.2016 23:20:00,4.61,1.29,54.39
14.12.2016 23:30:00,4.56,1.39,46.30
14.12.2016 23:40:00,4.59,1.15,42.32
14.12.2016 23:50:00,4.55,1.10,46.42
15.12.2016 00:00:00,4.53,1.42,44.49
15.12.2016 00:10:00,4.42,1.91,37.73
15.12.2016 00:20:00,4.41,1.34,35.86
15.12.2016 00:30:00,4.47,1.23,35.58
15.12.2016 00:40:00,4.47,0.64,31.25
15.12.2016 00:50:00,4.50,0.57,54.50
15.12.2016 01:00:00,4.48,0.86,209.10
15.12.2016 01:10:00,4.49,0.69,230.40
15.12.2016 01:20:00,4.53,0.72,217.40
15.12.2016 01:30:00,4.53,1.14,205.60
15.12.2016 01:40:00,4.47,1.24,214.90
15.12.2016 01:50:00,4.42,1.65,212.40
15.12.2016 02:00:00,4.43,1.68,201.10
15.12.2016 02:10:00,4.46,0.75,204.60
15.12.2016 02:20:00,4.49,0.39,187.60
15.12.2016 02:30:00,4.59,1.05,83.80
15.12.2016 02:40:00,4.50,1.26,74.80
15.12.2016 02:50:00,4.47,1.33,71.90
15.12.2016 03:00:00,4.53,1.20,51.83
15.12.2016 03:10:00,4.48,1.75,40.12
15.12.2016 03:20:00,4.47,1.57,38.20
15.12.2016 03:30:00,4.47,1.61,33.35
15.12.2016 03:40:00,4.47,1.40,31.24
15.12.2016 03:50:00,4.47,1.67,29.10
15.12.2016 04:00:00,4.47,1.83,36.28
15.12.2016 04:10:00,4.47,1.43,38.97
15.12.2016 04:20:00,4.51,1.03,33.26
15.12.2016 04:30:00,4.56,0.29,5.94
15.12.2016 04:40:00,4.66,0.72,148.70
15.12.2016 04:50:00,4.63,0.71,211.00
15.12.2016 05:00:00,4.77,0.41,91.60
15.12.2016 05:10:00,4.70,1.06,56.87
15.12.2016 05:20:00,4.62,1.30,39.61
15.12.2016 05:30:00,4.53,1.87,37.11
15.12.2016 05:40:00,4.46,1.87,36.13
15.12.2016 05:50:00,4.38,1.94,40.67
15.12.2016 06:00:00,4.30,1.39,44.70
15.12.2016 06:10:00,4.37,0.66,108.10
15.12.2016 06:20:00,4.30,2.21,123.50
15.12.2016 06:30:00,4.15,1.95,96.70
15.12.2016 06:40:00,3.97,2.31,78.70
15.12.2016 06:50:00,3.93,1.50,81.20
15.12.2016 07:00:00,3.92,1.36,87.20
15.12.2016 07:10:00,3.85,1.78,79.50
15.12.2016 07:20:00,3.80,1.78,92.80
15.12.2016 07:30:00,3.74,1.83,83.80
15.12.2016 07:40:00,3.69,1.71,77.90
15.12.2016 07:50:00,3.73,1.48,78.70
15.12.2016 08:00:00,3.69,2.09,80.20
15.12.2016 08:10:00,3.67,2.27,79.80
15.12.2016 08:20:00,3.66,2.55,82.50
15.12.2016 08:30:00,3.75,2.37,123.60
15.12.2016 08:40:00,3.79,2.03,130.00
15.12.2016 08:50:00,3.84,1.98,132.70
15.12.2016 09:00:00,3.92,1.35,110.20
15.12.2016 09:10:00,3.77,2.17,112.40
15.12.2016 09:20:00,3.61,2.13,92.50
15.12.2016 09:30:00,3.39,1.97,92.50
15.12.2016 09:40:00,3.32,2.54,123.80
15.12.2016 09:50:00,3.33,1.58,100.20
15.12.2016 10:00:00,3.30,1.84,89.50
15.12.2016 10:10:00,3.13,2.38,70.80
15.12.2016 10:20:00,3.00,2.11,94.20
15.12.2016 10:30:00,2.97,1.84,96.90
15.12.2016 10:40:00,3.08,1.72,92.40
15.12.2016 10:50:00,3.12,2.27,81.30
15.12.2016 11:00:00,3.08,2.59,74.10
15.12.2016 11:10:00,3.00,2.60,69.15
15.12.2016 11:20:00,2.99,2.45,75.60
15.12.2016 11:30:00,2.97,2.08,73.40
15.12.2016 11:40:00,3.08,2.10,123.90
15.12.2016 11:50:00,3.17,1.87,113.00
15.12.2016 12:00:00,3.24,1.49,107.70
15.12.2016 12:10:00,3.24,2.43,114.50
15.12.2016 12:20:00,3.05,2.02,104.10
15.12.2016 12:30:00,3.01,2.37,113.00
15.12.2016 12:40:00,3.01,1.91,119.70
15.12.2016 12:50:00,3.03,1.79,120.00
15.12.2016 13:00:00,3.03,1.80,118.40
15.12.2016 13:10:00,3.10,2.05,129.50
15.12.2016 13:20:00,2.94,1.88,138.40
15.12.2016 13:30:00,2.79,2.33,149.80
15.12.2016 13:40:00,2.69,1.97,147.60
15.12.2016 13:50:00,2.71,1.79,137.20
15.12.2016 14:00:00,2.67,1.72,129.00
15.12.2016 14:10:00,2.59,1.76,112.30
15.12.2016 14:20:00,2.51,1.78,89.20
15.12.2016 14:30:00,2.54,1.52,102.90
15.12.2016 14:40:00,2.40,1.41,94.60
15.12.2016 14:50:00,2.10,2.34,107.20
15.12.2016 15:00:00,1.92,2.33,78.50
15.12.2016 15:10:00,1.78,2.45,94.00
15.12.2016 15:20:00,1.74,2.97,87.50
15.12.2016 15:30:00,1.75,2.06,65.27
15.12.2016 15:40:00,1.80,2.38,86.40
15.12.2016 15:50:00,1.76,2.11,116.00
15.12.2016 16:00:00,1.72,2.47,73.90
15.12.2016 16:10:00,1.62,2.33,68.98
15.12.2016 16:20:00,1.63,1.84,80.40
15.12.2016 16:30:00,1.67,1.97,75.60
15.12.2016 16:40:00,1.67,2.28,71.90
15.12.2016 16:50:00,1.70,2.47,65.70
15.12.2016 17:00:00,1.64,2.24,43.57
15.12.2016 17:10:00,1.61,1.72,64.07
15.12.2016 17:20:00,1.77,2.03,128.40
15.12.2016 17:30:00,1.91,1.62,136.20
15.12.2016 17:40:00,1.87,2.11,103.60
15.12.2016 17:50:00,1.97,2.81,141.40
15.12.2016 18:00:00,2.06,1.82,101.40
15.12.2016 18:10:00,2.04,1.51,110.10
15.12.2016 18:20:00,2.02,1.02,100.00
15.12.2016 18:30:00,2.14,1.38,129.50
15.12.2016 18:40:00,2.16,1.14,134.60
15.12.2016 18:50:00,2.13,1.54,149.60
15.12.2016 19:00:00,2.03,2.02,157.80
15.12.2016 19:10:00,2.00,1.73,152.70
15.12.2016 19:20:00,1.89,2.09,147.60
15.12.2016 19:30:00,1.72,2.56,147.50
15.12.2016 19:40:00,1.50,2.64,150.10
15.12.2016 19:50:00,1.45,2.18,159.60
15.12.2016 20:00:00,1.39,2.63,155.20
15.12.2016 20:10:00,1.27,2.58,160.80
15.12.2016 20:20:00,1.23,2.63,155.00
15.12.2016 20:30:00,1.13,2.71,149.10
15.12.2016 20:40:00,1.10,2.13,166.10
15.12.2016 20:50:00,1.13,1.49,167.20
15.12.2016 21:00:00,0.99,2.77,157.60
15.12.2016 21:10:00,0.93,2.67,165.50
15.12.2016 21:20:00,0.85,2.55,163.70
15.12.2016 21:30:00,0.79,2.37,165.50
15.12.2016 21:40:00,0.73,2.50,171.90
15.12.2016 21:50:00,0.73,2.47,167.00
15.12.2016 22:00:00,0.67,2.13,156.40
15.12.2016 22:10:00,0.66,1.71,174.90
15.12.2016 22:20:00,0.67,1.83,157.20
15.12.2016 22:30:00,0.61,2.80,161.40
15.12.2016 22:40:00,0.61,2.54,171.90
15.12.2016 22:50:00,0.64,1.60,174.10
15.12.2016 23:00:00,0.64,2.40,180.20
15.12.2016 23:10:00,0.60,2.09,167.00
15.12.2016 23:20:00,0.60,2.40,169.00
15.12.2016 23:30:00,0.56,2.58,166.10
15.12.2016 23:40:00,0.53,2.99,158.80
15.12.2016 23:50:00,0.51,3.27,161.20
16.12.2016 00:00:00,0.46,3.11,176.50
16.12.2016 00:10:00,0.40,2.89,176.90
16.12.2016 00:20:00,0.37,2.91,186.30
16.12.2016 00:30:00,0.40,1.80,183.30
16.12.2016 00:40:00,0.36,2.45,182.00
16.12.2016 00:50:00,0.38,2.53,179.90
16.12.2016 01:00:00,0.33,2.90,190.80
16.12.2016 01:10:00,0.33,3.29,194.20
16.12.2016 01:20:00,0.30,2.62,183.60
16.12.2016 01:30:00,0.35,1.78,185.00
16.12.2016 01:40:00,0.33,2.36,163.60
16.12.2016 01:50:00,0.33,1.99,177.40
16.12.2016 02:00:00,0.33,1.87,170.90
16.12.2016 02:10:00,0.27,2.07,170.10
16.12.2016 02:20:00,0.25,2.40,166.10
16.12.2016 02:30:00,0.17,2.98,157.60
16.12.2016 02:40:00,0.18,2.57,175.00
16.12.2016 02:50:00,0.15,2.73,178.00
16.12.2016 03:00:00,0.15,2.50,175.60
16.12.2016 03:10:00,0.19,2.70,174.40
16.12.2016 03:20:00,0.17,2.58,175.80
16.12.2016 03:30:00,0.19,2.31,179.10
16.12.2016 03:40:00,0.20,2.40,175.60
16.12.2016 03:50:00,0.22,2.71,174.40
16.12.2016 04:00:00,0.21,2.80,181.40
16.12.2016 04:10:00,0.20,3.03,180.10
16.12.2016 04:20:00,0.21,2.83,175.80
16.12.2016 04:30:00,0.23,2.95,177.10
16.12.2016 04:40:00,0.23,2.54,175.70
16.12.2016 04:50:00,0.26,2.61,174.70
16.12.2016 05:00:00,0.31,3.01,178.30
16.12.2016 05:10:00,0.31,2.42,186.80
16.12.2016 05:20:00,0.31,2.79,176.80
16.12.2016 05:30:00,0.26,2.58,177.90
16.12.2016 05:40:00,0.26,2.48,177.70
16.12.2016 05:50:00,0.16,3.01,178.70
16.12.2016 06:00:00,0.13,2.30,184.60
16.12.2016 06:10:00,0.08,2.16,183.10
16.12.2016 06:20:00,0.00,2.55,173.40
16.12.2016 06:30:00,-0.11,2.47,186.10
16.12.2016 06:40:00,-0.23,2.95,174.60
16.12.2016 06:50:00,-0.43,2.76,169.10
16.12.2016 07:00:00,-0.56,2.44,168.60
16.12.2016 07:10:00,-0.67,2.42,169.10
16.12.2016 07:20:00,-0.80,2.17,176.20
16.12.2016 07:30:00,-1.00,2.29,174.50
16.12.2016 07:40:00,-1.13,2.03,178.10
16.12.2016 07:50:00,-1.30,1.86,183.20
16.12.2016 08:00:00,-1.39,1.85,177.50
16.12.2016 08:10:00,-1.43,1.67,174.20
16.12.2016 08:20:00,-1.53,1.87,181.40
16.12.2016 08:30:00,-1.67,1.53,193.20
16.12.2016 08:40:00,-1.64,1.66,185.80
16.12.2016 08:50:00,-1.48,1.36,185.20
16.12.2016 09:00:00,-1.45,1.35,188.40
16.12.2016 09:10:00,-1.40,1.68,192.90
16.12.2016 09:20:00,-1.29,1.93,183.80
16.12.2016 09:30:00,-1.07,1.73,178.40
16.12.2016 09:40:00,-0.88,2.00,184.80
16.12.2016 09:50:00,-0.77,1.98,182.60
16.12.2016 10:00:00,-0.48,2.15,176.90
16.12.2016 10:10:00,-0.31,3.09,174.20
16.12.2016 10:20:00,-0.11,2.95,177.30
16.12.2016 10:30:00,0.10,2.88,179.60
16.12.2016 10:40:00,0.23,3.16,189.50
16.12.2016 10:50:00,0.33,3.05,195.90
16.12.2016 11:00:00,0.53,3.18,179.30
16.12.2016 11:10:00,0.59,4.08,186.50
16.12.2016 11:20:00,0.55,3.45,196.20
16.12.2016 11:30:00,0.79,3.39,184.90
16.12.2016 11:40:00,0.98,3.29,188.20
16.12.2016 11:50:00,1.20,3.33,182.60
16.12.2016 12:00:00,1.28,4.17,176.30
16.12.2016 12:10:00,1.46,3.71,182.90
16.12.2016 12:20:00,1.63,3.72,185.80
16.12.2016 12:30:00,2.04,2.82,181.40
16.12.2016 12:40:00,2.42,2.08,202.50
16.12.2016 12:50:00,2.45,2.36,201.60
16.12.2016 13:00:00,2.67,2.54,190.30
16.12.2016 13:10:00,2.76,2.80,194.30
16.12.2016 13:20:00,2.86,3.00,185.90
16.12.2016 13:30:00,3.08,3.37,177.50
16.12.2016 13:40:00,3.01,3.33,177.80
16.12.2016 13:50:00,2.85,3.28,183.50
16.12.2016 14:00:00,2.80,2.79,183.00
16.12.2016 14:10:00,2.79,2.83,195.70
16.12.2016 14:20:00,2.84,2.57,186.80
16.12.2016 14:30:00,3.03,2.07,179.20
16.12.2016 14:40:00,3.27,1.68,188.50
16.12.2016 14:50:00,3.25,2.07,184.50
16.12.2016 15:00:00,2.96,2.48,193.40
16.12.2016 15:10:00,2.69,2.42,198.30
16.12.2016 15:20:00,2.60,2.00,207.50
16.12.2016 15:30:00,2.76,1.72,214.40
16.12.2016 15:40:00,2.77,1.69,218.60
16.12.2016 15:50:00,2.43,1.80,219.90
16.12.2016 16:00:00,2.20,1.76,220.40
16.12.2016 16:10:00,2.02,2.29,218.70
16.12.2016 16:20:00,1.74,1.95,220.60
16.12.2016 16:30:00,1.39,1.03,213.30
16.12.2016 16:40:00,1.25,1.39,221.90
16.12.2016 16:50:00,1.25,1.61,211.10
16.12.2016 17:00:00,1.03,1.41,197.20
16.12.2016 17:10:00,0.85,1.27,182.20
16.12.2016 17:20:00,0.54,1.43,185.50
16.12.2016 17:30:00,0.33,1.04,203.20
16.12.2016 17:40:00,0.34,1.32,217.50
16.12.2016 17:50:00,0.41,1.48,207.20
16.12.2016 18:00:00,0.28,1.20,193.70
16.12.2016 18:10:00,0.00,1.07,218.60
16.12.2016 18:20:00,-0.18,0.80,215.10
16.12.2016 18:30:00,-0.32,1.02,215.00
16.12.2016 18:40:00,-0.45,1.69,203.20
16.12.2016 18:50:00,-0.67,1.89,202.90
16.12.2016 19:00:00,-0.94,1.74,213.70
16.12.2016 19:10:00,-1.01,1.50,217.50
16.12.2016 19:20:00,-0.95,1.45,195.20
16.12.2016 19:30:00,-0.95,0.92,195.90
16.12.2016 19:40:00,-0.81,0.99,191.30
16.12.2016 19:50:00,-0.72,1.53,198.00
16.12.2016 20:00:00,-0.80,1.70,213.10
16.12.2016 20:10:00,-0.81,1.53,206.40
16.12.2016 20:20:00,-0.92,1.52,210.90
16.12.2016 20:30:00,-0.98,1.67,206.30
16.12.2016 20:40:00,-0.98,1.81,212.20
16.12.2016 20:50:00,-1.12,2.02,205.60
16.12.2016 21:00:00,-1.27,1.89,206.00
16.12.2016 21:10:00,-1.40,1.18,215.50
16.12.2016 21:20:00,-1.43,1.02,213.60
16.12.2016 21:30:00,-1.44,1.18,206.40
16.12.2016 21:40:00,-1.47,1.32,208.20
16.12.2016 21:50:00,-1.45,1.23,204.70
16.12.2016 22:00:00,-1.40,1.15,225.00
16.12.2016 22:10:00,-1.35,1.03,228.60
16.12.2016 22:20:00,-1.42,0.88,228.60
16.12.2016 22:30:00,-1.59,0.94,229.70
16.12.2016 22:40:00,-2.00,1.36,217.10
16.12.2016 22:50:00,-2.29,1.40,225.20
16.12.2016 23:00:00,-2.33,2.07,232.40
16.12.2016 23:10:00,-2.53,0.96,230.40
16.12.2016 23:20:00,-2.52,0.49,243.60
16.12.2016 23:30:00,-2.58,0.73,57.68
16.12.2016 23:40:00,-2.57,0.36,195.10
16.12.2016 23:50:00,-2.69,0.88,210.50
17.12.2016 00:00:00,-3.16,0.59,213.30
17.12.2016 00:10:00,-3.47,1.23,202.80
17.12.2016 00:20:00,-3.33,1.97,210.50
17.12.2016 00:30:00,-3.18,1.12,221.50
17.12.2016 00:40:00,-3.06,1.21,223.30
17.12.2016 00:50:00,-3.22,1.39,217.80
17.12.2016 01:00:00,-3.76,1.07,197.80
17.12.2016 01:10:00,-3.95,0.57,139.00
17.12.2016 01:20:00,-3.99,0.56,103.60
17.12.2016 01:30:00,-4.15,0.97,141.10
17.12.2016 01:40:00,-4.23,0.57,138.20
17.12.2016 01:50:00,-4.05,0.40,108.60
17.12.2016 02:00:00,-3.65,0.29,297.50
17.12.2016 02:10:00,-3.75,0.24,228.60
17.12.2016 02:20:00,-3.65,0.25,266.30
17.12.2016 02:30:00,-3.69,0.23,300.60
17.12.2016 02:40:00,-3.64,0.30,46.71
17.12.2016 02:50:00,-4.04,0.94,203.00
17.12.2016 03:00:00,-4.39,0.32,186.20
17.12.2016 03:10:00,-4.37,0.46,216.00
17.12.2016 03:20:00,-4.46,0.67,209.30
17.12.2016 03:30:00,-4.34,0.42,168.80
17.12.2016 03:40:00,-4.32,0.37,202.20
17.12.2016 03:50:00,-4.35,0.37,170.50
17.12.2016 04:00:00,-4.53,1.16,213.50
17.12.2016 04:10:00,-4.53,1.61,221.80
17.12.2016 04:20:00,-4.53,0.66,174.70
17.12.2016 04:30:00,-4.52,0.45,149.10
17.12.2016 04:40:00,-4.68,0.39,193.00
17.12.2016 04:50:00,-4.82,1.13,207.40
17.12.2016 05:00:00,-4.87,1.53,210.90
17.12.2016 05:10:00,-4.88,1.31,195.80
17.12.2016 05:20:00,-4.94,1.44,189.50
17.12.2016 05:30:00,-5.11,0.40,181.50
17.12.2016 05:40:00,-5.02,0.43,190.00
17.12.2016 05:50:00,-4.88,0.26,149.60
17.12.2016 06:00:00,-5.06,0.33,169.60
17.12.2016 06:10:00,-5.17,0.41,164.50
17.12.2016 06:20:00,-5.13,0.40,143.40
17.12.2016 06:30:00,-5.15,0.27,155.00
17.12.2016 06:40:00,-5.30,0.36,178.10
17.12.2016 06:50:00,-5.35,0.34,177.80
17.12.2016 07:00:00,-5.37,0.50,151.70
17.12.2016 07:10:00,-5.24,0.34,178.10
17.12.2016 07:20:00,-5.32,0.37,185.20
17.12.2016 07:30:00,-5.46,0.82,199.70
17.12.2016 07:40:00,-5.31,0.62,184.20
17.12.2016 07:50:00,-5.07,0.34,186.30
17.12.2016 08:00:00,-5.00,0.29,188.60
17.12.2016 08:10:00,-4.77,0.54,208.00
17.12.2016 08:20:00,-4.66,0.50,214.00
17.12.2016 08:30:00,-4.95,1.09,202.00
17.12.2016 08:40:00,-5.21,1.06,185.70
17.12.2016 08:50:00,-5.22,0.29,193.10
17.12.2016 09:00:00,-5.03,0.37,139.70
17.12.2016 09:10:00,-4.89,0.67,150.50
17.12.2016 09:20:00,-4.63,0.56,122.10
17.12.2016 09:30:00,-4.27,0.48,106.60
17.12.2016 09:40:00,-3.82,0.56,140.30
17.12.2016 09:50:00,-3.64,0.29,226.70
17.12.2016 10:00:00,-3.09,0.41,177.10
17.12.2016 10:10:00,-2.91,0.34,96.50
17.12.2016 10:20:00,-2.59,0.77,148.90
17.12.2016 10:30:00,-2.78,0.77,127.60
17.12.2016 10:40:00,-2.05,0.18,78.60
17.12.2016 10:50:00,-1.29,0.34,158.40
17.12.2016 11:00:00,-1.26,0.82,138.80
17.12.2016 11:10:00,-1.36,0.61,110.20
17.12.2016 11:20:00,-1.21,0.49,66.49
17.12.2016 11:30:00,-0.98,0.41,122.50
17.12.2016 11:40:00,-0.43,0.29,282.70
17.12.2016 11:50:00,0.01,0.61,177.40
17.12.2016 12:00:00,-0.12,0.74,125.80
17.12.2016 12:10:00,0.01,0.61,229.30
17.12.2016 12:20:00,0.65,0.44,234.30
17.12.2016 12:30:00,1.07,0.69,161.70
17.12.2016 12:40:00,1.42,0.71,147.70
17.12.2016 12:50:00,1.90,0.53,155.50
17.12.2016 13:00:00,2.43,0.60,176.90
17.12.2016 13:10:00,2.62,0.53,186.60
17.12.2016 13:20:00,2.93,0.54,170.50
17.12.2016 13:30:00,3.44,0.53,178.30
17.12.2016 13:40:00,3.12,0.99,210.20
17.12.2016 13:50:00,2.68,0.67,237.80
17.12.2016 14:00:00,2.77,0.78,217.70
17.12.2016 14:10:00,2.79,0.73,207.50
17.12.2016 14:20:00,2.61,0.79,207.80
17.12.2016 14:30:00,2.06,0.76,218.60
17.12.2016 14:40:00,1.87,0.84,217.20
17.12.2016 14:50:00,2.09,0.78,161.20
17.12.2016 15:00:00,2.34,0.36,190.40
17.12.2016 15:10:00,2.27,0.53,210.00
17.12.2016 15:20:00,2.28,0.50,176.80
17.12.2016 15:30:00,2.23,0.51,233.90
17.12.2016 15:40:00,2.20,0.24,244.50
17.12.2016 15:50:00,2.08,0.38,180.00
